File Name,Transcription,English_Translation
SandalWoodNewsStories_159_part17.wav,ಸಿದ್ದೇಶ್ವರ ಸ್ವಾಮೀಜಿಯವರು ಅವರು ಪದೇ ಪದೇ ಅವರದು ಪ್ರವಚನದಲ್ಲಿ ಏನಂದ್ರೆ 10 ಗುಡಿಕಟ್ಟಿ ಒಂದು ಗುಡಿ ಕಟ್ಟುವುದು ಅಲ್ಲಿ ಮೇಲು ಕೀಳು ಜಾತಿ ಧರ್ಮ ಸುಡುಗಾಡು ಎಲ್ಲವೂ ಭ್ರಷ್ಟ ಬಂದಪ್ಪ ಅಂದ್ರೆ ಅಲ್ಲೇ ಹೂವಿನ ಹಾರ ರೇಷ್ಮೆ ಸಾಲು ಪೂಜಾರಿಗಳು ಕಾಂಪಿಟೇಶನ್ ಮೇಲೆ ಒಂದು ವಿಚಾರ ಒಳ್ಳೆ ವಿಲ್ಲ ಅವನಿಗೆ ಪೂಜಾ,"siddeshwar swamiji has repeatedly said in his discourse that 10 huts are built, there are upper and lower castes, religion, everything is corrupt, there is a flower garland, a row of silk, priests, there is no idea about competition."
SandalWoodNewsStories_159_part18.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part19.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part20.wav,ಈಗ ನಾನು ಮಾಡ್ತೀನಿ ಅಂತ ಅಂದ್ರೆ ಮತ್ತೆ ಈಗ ನಮ್ಮ ದೇಸಾಯಿ ಅವರು ಮಾಡಿದ್ದಾರೆ ಅಂತ ಅದು ಸಣ್ಣ ಬಡವನಿಗೆ ಒಂದು ಎಕರೆ ರಿಟರ್ನ್ ಸಿಕ್ಕಾಗ ನಾವೇನು ಮಾತಾಡಿದ್ವಿ ಅಲ್ಲ ಎಷ್ಟು ಸೊನ್ನೆ ಬರುತ್ತದೆ ಒಂದು ಸಂಚಲನ,"now i will do it, andre said again, now our desai has done it, when a small poor man gets an acre return, what did we talk about?"
SandalWoodNewsStories_159_part21.wav,ಅವಾಗ,when
SandalWoodNewsStories_159_part22.wav,ಮಲೆನಾಡಿನವರು ಕೊಡನು ನಮ್ಮ ಬಾಗನ್ ನೋಡಿದಾಗ ಅವರು ನಮ್ಮ ಗೌರವ ಕೊಡಬೇಕು ಅಂದ್ರೆ ಕೊಪ್ಪಳ ಜಿಲ್ಲೆಯವರು ರಾಯಚೂರು ಜಿಲ್ಲೆಯವರು ಬಳ್ಳಾರಿ ಜಿಲ್ಲೆಯವರು ಅಂದ್ರೆ ಅಲ್ಲಿ ಬಿಸಿಲು ಬಡತನ ದೂರ ಹೋಗ್ತಾರೆ ಜನ ಅವರಿಗೆ ನಮ್ಮ ಜಿಲ್ಲೆಗಳಲ್ಲಿ ಬಿಟ್ಟರೆ ಅವರಿಗೆ ಇನ್ನೊಂದು ಚಿತ್ರದಲ್ಲಿ ಆ ಒಂದು ವಾತಾವರಣ ಬದಲಾಗುತ್ತಿದೆ,"when the hill people see our bagan, they should respect us, koppal district, raichur district, bellary district, sunshine, poverty will go away, if people leave it in our districts, the atmosphere will change for them in another picture."
SandalWoodNewsStories_159_part23.wav,ಟೊಮೆಟೊ ಬದನೆಕಾಯಿಗೆ ಇದಕ್ಕೂ ಒಂದೇ ಫಾರ್ಮುಲಾ ಹತ್ತಕ್ಕೆ ಬರಂಗಿಲ್ಲ ಇದರ ಫಾರ್ಮುಲಾ ಬೇರೆ ಹಚ್ಬೇಕು ಇದು ಬಾಡಿ ಹೋಗೋದಿಲ್ಲ ಇವತ್ತು ನಿಮಗೆ ಈಗ ನೀವು ಒಂದು 500 ಗಿಡ ಹಚ್ಚಿದರೆ ನೀವು ಏನು ಮಾಡುತ್ತೀರಿ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡಿವೈಸ್ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡಿವೈಸ್ ಚೆಕ್ ಹಾಕ್ತಾರೆ ಹಿಂಗ್ ಹಿಂಗ್ ಹಿಂಗ್ ಫಿಕ್ಸ್ ಮಾಡಿದ್ರಾ ಅಂತ ಅಂದ್ರೆ ಅದರ ಬಾರ್ಕ್ ಏನಿದೆ ಅದು ಆಮೇಲೆ ನಿಮಗೆ ಯಾವುದು ಚೆನ್ನಾಗಿ ಬಂದಿದೆ 500 ಗಿಡಗಳನ್ನು ಚೆಕ್ ಮಾಡಿ ಅದನ್ನು ತೆಗೆಯೋದು ಅ,"there is no single formula for tomato and brinjal. its formula needs to be different. it will not die. today, if you plant 500 plants, what will you do? an electronic device will check the electronic device and say, ""hing hing hing, have you fixed it?"" then what is the problem with it? then what is good for you? check the 500 plants and remove it."
SandalWoodNewsStories_159_part24.wav,"ಇನ್ನು ಐದು ವರ್ಷ ಬಿಟ್ಟು ತೆಗೆದರೆ ಒಂದು ಕೆಜಿ ಹೆಚ್ಚಾದರೆ 10,000 ಹಿಂಗಾಗಿ ಆ ರೈತನಿಗೆ ಆ ಬೆಳೆಗಾರನಿಗೆ ಇದೆ ಕಾಲಮಿತಿಯಲ್ಲಿ ತೆಗೆದು ಬಿಡಬೇಕು ಅಂತ ಯಾವುದೇ ಒತ್ತಡಗಳು ಇಲ್ಲ ಅದನ್ನು ಯಾವ ಬ್ಯಾಂಕಿನಲ್ಲಿ ಅಮೌಂಟ್ ಇಟ್ಟರು ಅಷ್ಟ್ ಇಂಟರೆಸ್ಟ್ ಬರುವುದಿಲ್ಲ ಹೀಗಾಗಿ ಯಾವಾಗ ಅವನಿಗೆ ಒತ್ತಡಗಳು ಇಲ್ಲ ಅಂತ ಅಂದಾಗ ಅವನಿಗೆ ಅವತ್ತಿನ ಒಂದು ಕಮಿಟ್ಮೆಂಟ್ ಏನಿದೆ ಅವತ್ತಿನ ಅನಿವಾರ್ಯತೆ ಇದೆ ತಾನೇ ಮಾರ್ಕೆಟ್ ಮಾರ್ಕೆಟ್","if it is withdrawn after five years, if it increases by one kg, 10,000 will be returned to that farmer, that grower has no pressure to withdraw it within the time limit, there is no pressure to deposit the amount in which bank, there is no interest."
SandalWoodNewsStories_159_part25.wav,ಒಂದಿಷ್ಟು ಹೇಳಿದ್ರಲ್ಲ ಶ್ರೀಗಂಧ ನಮ್ಮ ಸ್ನೇಹಿತರು ಶ್ರೀಗಂಧ ಅಂತರ ಇದು ನನ್ನ ಕಳಿಸಿರಿ ವಿಡಿಯೋ ಮಾಡಿ ಶ್ರೀಗಂಧ ಬೆಳಿ ಬ್ಯಾಡ್ರಿ ಅಂತ ಎದಕ್ ಬೆಳೆಯಬಾರದು ಅಂತ ಅಂದ್ರೆ ಇಲ್ಲ ಅಂತ ಅರ್ಥ ಅಂತ ಇತರ ಸಿಕ್ಕಿಲ್ಲ ಅಂತ,don't you say something sandalwood our friends sandalwood antar this is my send me a video sandalwood beli badri i don't want to grow chest i don't understand i don't understand i haven't got the other one
SandalWoodNewsStories_159_part26.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part27.wav,ಸುಮಾರು 80 ರಿಂದ ದಾಳಿಂಬೆ ಬೆಳೆಗಾರರು ದಾಳಿಂಬೆ ಬೆಳೆಗೆ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಒಂದು ಸಾಧನೆ ಮಾಡಿದಂತ ರೈತರು ನಮ್ಮ ತಂದೆ ಆಮೇಲೆ ನಾವು ಅವರಿಂದ ಪ್ರಭಾವಿತರಾಗಿ ನಾವು ನಮ್ಮ ಎಜುಕೇಶನ್ ನನ್ನ ಮೇಲೆ ಉಪಾಧ್ಯಕ್ಷರಾದ ಆಮೇಲೆ ದಾಳಿಂಬೆ ತೋಟ,pomegranate growers since about 80 years have made a huge achievement in pomegranate cultivation. farmers are our father and we are influenced by him.
SandalWoodNewsStories_159_part28.wav,ಯಾವಾಗ ಇದು ಚೆನ್ನಾಗಿ ಬರ್ತಾ ಇದೆ ಆರೋಗ್ಯಕರವಾಗಿ ಬಂತು ಆಮೇಲೆ ನಮ್ಮ ತಲೆಗೆ ಏನು ಅಂತ ಅಂದ್ರೆ ಇಲ್ಲಿ 2012 ಕ್ಕೆ 1 ಕ್ರೋರ್ ಕ್ರಾಸ್ ಆಗುತ್ತೆ ಅವಾಗ್ ಏನ್ ಮಾಡಬೇಕು ಯಾವ ರೀತಿ ಏನು ಅಂತ ಅಂದ್ರೆ ಚಿಕ್ಕವರಿಂದ ಅಕ್ಕಿ ಪಕ್ಷಿ ಬರಬೇಕು ಹಣ್ಣು ತಿನ್ನಬೇಕು ಗೂಡು ಕಟ್ಟಬೇಕು ಮೊಟ್ಟೆ ಇಡಬೇಕು ಮರಿ ಎಬ್ಬಿಸಬೇಕು,"when it came well, it came healthy, then what is in our head, i wonder, here will be 1 crore cross in 2012, what should we do, what kind of rice bird should come from small, eat fruit, build a nest, lay eggs, raise chicks."
SandalWoodNewsStories_159_part29.wav,ಸ್ವತಂತ್ರವಾಗಿ ಆರ ಶಕ್ತಿ ಬರೋವರೆಗೂ ಇಲ್ಲೇ ಆಶ್ರಯ ಪಡೆದು ಕುಟುಂಬ ಸಮೇತ ಏನು ಮಾಡೋದಿಲ್ಲ ಎಷ್ಟೇ ಕಳೆ ಬರಲಿ ಈ ವರ್ಷದ ಕಳೆಯುವಷ್ಟು ಗೊಬ್ಬರ ಇಲ್ಲಿ ನಮ್ಮ ಹಸ್ತಕ್ಷೇಪ ಏನು ಇರೋದು ಇರೋದು,"until ar shakti comes independently, he will take shelter here and do nothing with his family. no matter how many weeds come, as much manure as we spend this year, what is our interference here?"
SandalWoodNewsStories_159_part30.wav,ಸಹಜವಾಗಿ ಬಿದ್ದ ನಾಟಕ ಇಂದು ಒಂದು ಗಿಡ ಬಿದ್ದು ನಾಡು ತಪ್ಪಾ ಅಂದ್ರೆ 1 ಲಖ್ ನಮಗೆ ಇದು ಶ್ರೀಗಂಧ ಕಾಡಿನ ಗಿಡ ಇರುವುದರಿಂದ ಅದು ಶ್ರೀಗಂಧ ಪರಾವಲಂಬಿ ಇರೋದರಿಂದ ಅದಕ್ಕೆ ಆ ಒಂದು ಕಾಡಿನ ರಚನೆ ಮಾಡಿತು ಹೋಗ್ತಾಯಿದಿವಿ ಈಗ ನಾವು ಅದಕ್ಕೆ,"of course, the drama fell today, a tree fell and the land was wrong. 1 lakh. because we have this sandalwood plant, it is a sandalwood parasite, so we created a forest for it."
SandalWoodNewsStories_159_part31.wav,ಸೀತಾಫಲ ಹನುಮ ಫಲ ಇದೆಲ್ಲ ಬರುತ್ತದೆ ಆದರೆ ಅಕ್ಕಿ ಪಕ್ಷಿಗಳು ಬಹಳ ಮುಖ್ಯ ಒಂದು ಕಾರ್ಡ್ ಕಟ್ಟಬೇಕಾದರೆ ಅಕ್ಕಿ ಪಕ್ಷಿಗಳು ಬಹಳ ಮುಖ್ಯ ಇವತ್ತು ಏನಾಗಿದೆ ಈಗ ಒಂದು ಎಷ್ಟು ಜನ ಹಿರಿಯರು ಬೇಸ್ ಮಾಡ್ಯಾರ ಏನು ಮಾಡ್ಕೊಂಡು ತಗೋಬೇಕು ಈಗ ಅವರೆಲ್ಲ ಏನು ಅಂತ ಅಂದ್ರೆ ಈ ಪಕ್ಷಿಗಳು ಏನು ಅಂತ ಅಂದ್ರೆ ಯಾವಾಗಲಾದರೂ ನೋಡೋಣ ಈಗ,sitafala hanuma fruit all this comes but rice birds are very important if you want to build a card rice birds are very important today what is happening now how many seniors have made a base what should they do now what are all of them i wonder what are these birds i wonder now let's see sometime now
SandalWoodNewsStories_159_part32.wav,ಇದು ನಾನ್ ನಿರಂತರ ಮಾಡುತ್ತಿರುತ್ತೇನೆ ಕೆಲವೊಂದಿಷ್ಟು ವಿಡಿಯೋ ದಾಗ ಬಂದವು ಟಿವಿ ಚಾನಲ್ ಕೆಲವೊಂದಿಷ್ಟು ಇದರೊಳಗೆ ಏನು ಪಕ್ಷಿಗಳಿಂದ ಏನಪ್ಪಾ ಇವತ್ತು ನಾನು ಒಂದು ಕಾರ್ಡ್ ಕೊಡ್ತಾ ಇದೀನಿ ಅದು ಗಂಧದ ಕಾರ್ಡ್ ನನಗೆ ಒಂದು ಹುಚ್ಚು ಒಂದು ಕಾಡಬೇಕು ಅದು ಪಕ್ಷಿ ಗಳಿಂದಲೇ ಕಾರ್ಡ್ ನಿರ್ಮಾಣ ಮಾಡಬೇಕು ಇವತ್ತು ಮೂಕ ಪ್ರಾಣಿ ಪಕ್ಷಿಗೆ ಮೂಕ ಪ್ರಾಣಿ ಪಕ್ಷಿಗೆ ನೀವು ಆಹಾರ ಮತ್ತು ಮ್ಯೂಟ್ ಮಾಡಿ ಬಿಡ್ರಿ ಲೇಟಾಗ್ ಬಂದಿರಿ ಮತ್ತೆ ರಿಂಗ್ ಆಗುತ್ತೆ ಏನಾಗುತ್ತೆ ಮೂಕ ಪ್ರಾಣಿ ಪಕ್ಷಿಗಳಿಗೆ,"i will continue to do this. some videos have come. some tv channels. some of these are from birds. today i am giving you a card. it is a sandalwood card. it will ring again, what will happen to the dumb animals and birds"
SandalWoodNewsStories_159_part33.wav,ಮೂಕ ಪ್ರಾಣಿ ಪಕ್ಷಿಗಳಿಗೆ ಇಲ್ಲಿ ಆಹಾರ ಮತ್ತು ಆಶ್ರಯ ನಾ ಒಂದು ಕಾಡು ಕೃಷಿ ಮಾಡಬೇಕಾದರೆ ಎಷ್ಟು ಮುಖ್ಯ ಆಗುತ್ತೆ ಅಂತ ಈಗೇನು ಪಕ್ಷಿಗಳ ಈ ಪಕ್ಷಿಗಳು ಇಲ್ಲಿ ಆಹಾರ ಮತ್ತು ಆಶ್ರಯ ಇದೆ ಅಂತ ಬರುತ್ತದೆ ಒಂದು ಗುಬ್ಬಿ ಒಂದು ದಿನಕ್ಕ ಒಂದು ಅದಕ್ಕಿಂತ ದೊಡ್ಡ ಪಕ್ಷಿ ಒಂದು ದಿನಕ್ಕೆ ಒಂದು ಪಕ್ಷಿ ಒಂದು ತಲೆ ಎತ್ತಿ ಹಾಕುತ್ತಾ ಇರು ಒಂದು ದಿನಕ್ಕೆ ಒಂದು ಪಕ್ಷಿ ಒಂದು ತಲೆ ಎತ್ತಿ ಹಾಕುತ್ತದೆ,"how important is it for dumb animals and birds to have food and shelter here? if a forest is to be cultivated, what about birds? these birds have food and shelter here. a sparrow comes here every day. a bigger bird comes here every day. a bird keeps raising its head every day. a bird raises its head every day."
SandalWoodNewsStories_159_part34.wav,ನೂರು ಗ್ರಾಮರ್ ಅಂದ್ರೆ ಒಂದು ದಿವಸಕ್ಕೆ 100 ಗ್ರಾಂ ಆಯಿತು ಒಂದು ದಿವಸಕ್ಕೆ 100 ಗ್ರಾಂ ಆದರೆ ಒಂದು ತಿಂಗಳಿಗೆ ಒಂದು ತಿಂಗಳಿಗೆ ಒಂದು ದಿನಕ್ಕೆ 100 ಗ್ರಾಂ ಮಾತ್ರ 30 ದಿವಸಕ್ಕೆ ಮೂರು ಸಾವಿರ ಮೂರು ಸಾವಿರ 36 36 ಕೆಜಿ ಅಕ್ಕಿ ಪಕ್ಷಿಗಳು ಇಕ್ಕಿ ಬಿದ್ದಾಗ ಎಷ್ಟು ಅಲ್ಲಿ ಆ ಒಂದು ಸೆಮಿ ಲಿಕ್ವಿಡ್ ಫಾರ್ಮ್ ಆಗಿರುತ್ತದೆ,"hundred grams became 100 grams per day 100 grams per day but only 100 grams per day per month per month 30 per day three thousand three thousand 36 36 kg of rice when the birds fall, how much is that one semi liquid form?"
SandalWoodNewsStories_159_part35.wav,ಎಷ್ಟು ಶ್ರೀಮಂತ ಆಗುತ್ತೆ ಎಲ್ಲಿ ಹೂವ ಕಾಯಿ ಅಕ್ಕಿ ಪಕ್ಷಿಗಳು ಇಕ್ಕಿ ಅದರ ಮೇಲೆ 36 ಕೆ ಜಿ ಬಿದ್ದಾಗ ಆ ಒಂದು ಸಾವಯವ ಇಂಗಾಲ ಅಂತ ಹೇಳ್ತೀವಿ ಆರ್ಗಾನಿಕ್ ಕಾರ್ಬನ್ ಆ ಭೂಮಿಯ ಒಳಗೆ ಒಂದು ಆರ್ಗೆನಿಕ್ ಕಾರ್ಬನ್ ಎಷ್ಟು ಜಾಸ್ತಿ ಆಗುತ್ತೆ ಎಷ್ಟು ಶ್ರೀಮಂತರ ಯಾವಾಗ ಭೂಮಿ ಶ್ರೀಮಂತ ಆದಾಗ ಅದು ನಂಬಿದಂತ ರೈತ ಬಡವರು ಶ್ರೀಮಂತ ಹಾಕಲೇಬೇಕು ಇದು ನಮಗೆ,"how rich will it be? when there are flowers, nuts, rice, and birds, when 36 kg falls on it, you will say that it is one organic carbon."
SandalWoodNewsStories_159_part36.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part37.wav,ಮೆಗ್ನೀಷಿಯಂ ಮ್ಯಾಗನೀಸ್ ಮಾಲಿನಿ ಸಲ್ಪ ಆಮೇಲೆ ಅದರೊಳಗೆ ಹೇಳುತ್ತದೆ,magnesium magnese malini salpa then says within it
SandalWoodNewsStories_159_part38.wav,ಬಹಳ ಮುಖ್ಯ ಪಾತ್ರ ವಹಿಸುತ್ತವೆ ಒಂದು ಭೂಮಿ ಶ್ರೀಮಂತರು 36 ಕೆಜಿ ಅಕ್ಕಿ ಪಕ್ಷಿಗಳು 36 ಕೆಜಿ ಗೊಬ್ಬರ ಪ್ರತಿ ವರ್ಷ ಅಷ್ಟೇ ಪಾಕೆಟ್ ಟು ಪೇಸ್ಟ್ ಪಾಕೆಟ್ ಪ್ಲಾಸ್ಟಿಕ್ ಇವತ್ತು ಏನು ಇಲ್ಲ ಇವತ್ತು ಒಂದು ಪಕ್ಷಿಗಳಿಂದ ಒಂದು ಕಾರ್ಡ್ ಕಟ್ಟಲ್ಪಡುತ್ತದೆ,play a very important role one land rich 36 kg rice birds 36 kg manure every year same pocket to paste pocket plastic today nothing today one card is made by one bird
SandalWoodNewsStories_159_part39.wav,ಸ್ವಲ್ಪ ನೀವು ಮಾತಾಡೋದು ಅ,you should talk a little.
SandalWoodNewsStories_159_part40.wav,ನಂದು ಸಂಸಾರ ನಂದು ಜಾತ್ರೆಗಳು ಬಾಳದು ದೊಡ್ಡ ದೊಡ್ಡ ರಿಪೀಟ್ ಮಾಡೋ ಪ್ರಯತ್ನ ಮಾಡಿದ್ದೇನೆ,i have tried to repeat the fairs in nandu samsara nandu
SandalWoodNewsStories_159_part41.wav,ಪಕ್ಷಿಗಳು ಪಕ್ಷಿಗಳು ಅಂತ ಅದು ಎಷ್ಟು ಮುಖ್ಯ ಪಾತ್ರ ವಹಿಸುತ್ತದೆ ನಿಂತ್ಕೊಂಡು ಎಕರೆಗೆ ಎಷ್ಟು ಕಿಲೋಮೀಟರ್ ಮಾಡಬೇಕು,how important is the role of birds as birds?
SandalWoodNewsStories_159_part42.wav,ಬ್ಯೂಟಿ ಆಫ್ ಸ್ಯಾಂಡಲ್ ವುಡ್ ಅಂತ ನಾನ್ ಹೇಳ್ತೀನಿ ಇದಕ್ಕೆ ಬ್ಯೂಟಿ ಆಫ್ ಸ್ಯಾಂಡಲ್ ವುಡ್ ನಾನು ವರ್ಲ್ಡ್ ನಂಗು ಗೊತ್ತಾಗುತ್ತೆ ಬ್ಯೂಟಿ ಆಫ್ ಸ್ಯಾಂಡಲ್ ವುಡ್ ಏನಪ್ಪ ಅಂತ ಅಂದ್ರೆ ಈಗ ನೋಡ್ರಿ ಇಲ್ಲಿ ಇವೆಲ್ಲ ಸ್ಯಾಂಡಲ್ವುಡ್ ಒಂದು ಎರಡು ಮೂರು ನಾಲ್ಕು ಒಂದು ಚೂರು ಇದೆಲ್ಲಾ ಶ್ರೀಗಂಧದ ನ್ಯಾಚುರಲಿ ರೀಸನ್ ರೇಟೆಡ್ ಶಾಪಿಂಗ್ಸ್ ಸಹಜವಾಗಿ ಮುಖಾಂತರ ಎಕರೆಗೆ 300 ನೀವು ಹಚ್ಚಿದರೆ,"i don't say beauty of sandalwood, i know the world like beauty of sandalwood, what is the beauty of sandalwood? now i don't know, all these are sandalwood, one, two, three, four, one piece."
SandalWoodNewsStories_159_part43.wav,ಕನ್ನಡ ನಾಡು ಗಂಧದ ನಾಡು ಚಂದನದ ಬೀಡು ಅಂತಾನೆ ಈ ನೆಲ ನಂದು ಅಂತ ಹೇಳುತ್ತದೆ ಇದರ ಜೊತೆಗೆ ಮಾಡಬಹುದು ಒಂದು ಎರಡು ಮೂರು ನಾಲ್ಕು ಐದು ಈ ತರ ಡಿಫ್ರೆಂಟ್ ಎಸ್ ಅದು ಬೇರೆ ಇದು ಬೇರೆ ಆತರ ಎಕರೆಗೆ ಸಾವಿರ ಗಟ್ಟಲೆ ದಾಳಿಂಬೆ ತೋಟ ಹೋಗಿ ಗಂಧದ ಕಾಡಾಗಿ ಇವತ್ತು ನಿರ್ಮಾಣಗೊಂಡಿದೆ,kannada land is the land of sandalwood.
SandalWoodNewsStories_159_part44.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part45.wav,ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆ,an acre per annum
SandalWoodNewsStories_159_part46.wav,ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆಗೆ ಎಷ್ಟು ಬಂದಹಾಗೆ ಆಯಿತು ಯಾಕೆಂದರೆ ನಮ್ಮ ರೈತರಿಗೆ ಏನಾಗಿತ್ತು 50 ಲಕ್ಷ ಅಂಗಿಲ್ಲ ಅಂದ್ರೆ ಪರಿಯರ್ ಪರ್ಕರ್ 50ರ ಎಷ್ಟು ಬರುತ್ತದೆ ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆಗೆ 50 ಗಿಡ ತೆಗೆದಾಗ ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆಗೆ 50 ಲಕ್ಷ ಬಂದಾಗ ಅದು ಕೇವಲ ಕೃಷಿ ಭೂಮಿ ಮೇಲೆ ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆಗೆ 50 ಲಕ್ಷ ತೆಗಿತಾನೆ ತೆಗಿತಾ ಇರುತ್ತೇನೆ ಒಂದು ವರ್ಷಕ್ಕೆ ಒಂದು ಎಕರೆಗೆ 50 ಲಕ್ಷ,how much did it cost per acre in a year? because our farmers didn't have 50 lakhs. andre pariyar parkar 50. how much does it cost? 50 lakhs per acre
SandalWoodNewsStories_159_part47.wav,ಬಂಗಾರದ ಗಣಿ ಆಗಲೇಬೇಕು ಅವನು ಕೃಷಿ ಭೂಮಿ ಬಂಗಾರದ ಗಣಿಯಾಗಿ ಮೌಲ್ಯವರ್ಧನೆ ಬಂಗಾರದ ಗಣಿ ಮಾಲೀಕ ಆಗಲೇ ಬೇಕಲ್ಲ ದಿಸ್ ಇಸ್ ದ ಕಾನ್ಸೆಪ್ಟ್ ಒಂದು ಕೃಷಿ ಭೂಮಿಯನ್ನು ಕೊಡಲು ಇವತ್ತು ಪ್ರಾಣಿ ಪಕ್ಷಿಗೆ ಆಹಾರ ಕೊಟ್ಟು ಪ್ರಾಣಿ ಪಕ್ಷಿಗೆ ಆಶ್ರಯ ಕೊಟ್ಟು ಪರಿಸರಕ್ಕೆ ಹಸಿರು ಕೊಟ್ಟು ಒಂದು ಸೋಶಿಯಲ್ ರೆಸ್ಪಾನ್ಸಿಬಿಲಿಟಿ ಸಾಮಾಜಿಕ ಜವಾಬ್ದಾರಿ ನಿರ್ವಹಣೆ ಮಾಡಿ ಒಂದು ಬಂಗಾರದ ಗಣಿ ಮಾಡಲಿಕ್ಕೆ ಒಂದು ಬಂಗಾರದ ಗಣಿ ಮಾಲೀಕರು ಆಗಲಿಕ್ಕೆ ಸಾಧ್ಯವಿಲ್ಲ ಆದರೆ ಈ ಒಂದು ಈ ಗಿಡ ಮರಗಳನ್ನು ಪ್ರೀತಿಸುವ ಮನಸ್ಸನ್ನು ನಾವು ರೂಢಿ ಮಾಡಿಕೊಳ್ಳುತ್ತೇವೆ,"must become a gold mine farmland becomes a gold mine add value to a gold mine don't need to become a gold mine owner this is the concept to give an agricultural land today give food to animals and birds give shelter to animals and birds give green to the environment make a social responsibility social responsibility let's make a gold mine become a gold mine owner it is not possible, but we make a habit of loving these plants and trees"
SandalWoodNewsStories_159_part48.wav,ಆ ಮನಸ್ಸನ್ನು ಬೆಳೆಸ್ತಾ ಹೋಗಬೇಕು ಅದೇ ಪ್ರಶ್ನೆ ನಿರೀಕ್ಷೆಯಲ್ಲಿದೆ ಏನಂತ ಅಂದ್ರೆ ಈಗ ನಾವು ಈಗ ಇಲ್ಲಿ ಬರ್ರಿ ಬಂದಿತ್ತು ಅಷ್ಟೇ ಕೆಲಸ ಮುಗಿಸಿ ಹೇಳ್ರಿ ಯಜಮಾನ್ರು ನೀವು ಎದುಕ್ ಬಂದಿರಿ ಹೊಸಪೇಟಲ್ ಅಂತ ಈಗ ಇದನ್ನು ಯಾರು ಅಕ್ಷರ,"you have to develop that mind and the same question is waiting. what is it like? now we have come here. just finish the work and say, master, you have come to hospetal. now who wrote this?"
SandalWoodNewsStories_159_part49.wav,ಭೂಮಿತಾಯಿ ಸ್ವೀಕಾರ ಮಾಡಿ ಊರಲ್ಲಿ ಜೋಪಾನ ಮಾಡಾಕತ್ತಾಳ ಈಗ ನಾನು ಫೀಟು ಮೀಟರ್ ನ ಆ ಭೂಮಿ ತಾಯಿಗೆ ಎದೆಯಲ್ಲಿ ಅಷ್ಟು ಒಂದು ಕೂಸು ಸ್ವಲ್ಪ ನನಗೆ ಗೊತ್ತಿಲ್ಲ ನಾನು ಫಿಲ್ಟರ್ ಮೀಟರ್ ತಾಯಿ ಶಕ್ತಿ ನನಗೆ ಗೊತ್ತಿಲ್ಲ ಆ ಭೂಮಿ ತಾಯಿ ಐ ಡೋಂಟ್ ನೋ ಹಾಕಿ ಶಕ್ತಿ ಬರುತ್ತದೆ,"bhoomitai accepted it and started doing business in the village. now i am the mother of the foot meter, so much milk in her breast, i don't know."
SandalWoodNewsStories_159_part50.wav,ನ್ಯಾಚುರಲ್ ಪ್ರೂನಿಂಗ್ ಇಲ್ಲಿ ಇಲ್ಲಿ ತಾನೇ ಕಟ್ ಮಾಡಬಾರದು ಇದೊಂದು ಪ್ರಕೃತಿಯ ಕೆಲಸ ತಾನೇ,"natural pruning do not cut here and there, it is nature's work"
SandalWoodNewsStories_159_part51.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part52.wav,Unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part53.wav,ನೀವೇನಾದ್ರೂ 15 ಔಷಧಿ ಹೊಡೆಯೋದು ಬೆಳೆಯಿರಿ ನಿಮಗೆ ಸೂಕ್ಷ್ಮವಾಗಿ ನೋಡಿಕೊಳ್ಳುತ್ತೇನೆ ಸುಮಾರು ನೂರಾರು ಜಾತಿಯ ಜೇಡಗಳು ನನ್ನ ತೋಟದಲ್ಲಿ ಸಿಗುತ್ತವೆ ಅಧ್ಯಯನ ನೂರಾರು ಜಾತಿಯ ಜೇಡಗಳು ಆ ಜೇಡಗಳು ಏನ್ ಮಾಡ್ತಾರೆ ಆ ಕೀಟಗಳನ್ನು ನಾವು ಒಂದು ಕೀಟ,15 medicate and grow i will take care of you there are hundreds of species of spiders in my garden study hundreds of species of spiders what do those spiders do we are an insect
